step, x1, x2, y, f1, f2, Ax, Ay, Bx, By, C, 'time, s'
127, -0.343502, 0.343499, 0.081191, 3.024342, 3.024308, -0.353000, 0.161039, 0.353000, 0.161039, 1.178097, 0.493856
128, -0.344178, 0.344171, 0.080761, 3.032137, 3.032052, -0.353000, 0.160626, 0.353000, 0.160626, 1.178097, 0.471282
129, -0.344532, 0.344521, 0.080536, 3.036249, 3.036114, -0.353000, 0.160591, 0.353000, 0.160591, 1.178097, 0.510865
130, -0.344562, 0.344551, 0.080517, 3.036604, 3.036463, -0.353000, 0.160934, 0.353000, 0.160934, 1.178097, 0.481017
131, -0.344268, 0.344260, 0.080704, 3.033182, 3.033086, -0.353000, 0.161654, 0.353000, 0.161654, 1.178097, 0.489047
132, -0.343649, 0.343645, 0.081098, 3.026024, 3.025983, -0.353000, 0.162752, 0.353000, 0.162752, 1.178097, 0.486531
133, -0.342701, 0.342700, 0.081702, 3.015204, 3.015193, -0.353000, 0.164225, 0.353000, 0.164225, 1.178097, 0.469828
134, -0.341420, 0.341420, 0.082521, 3.000803, 3.000802, -0.353000, 0.166068, 0.353000, 0.166068, 1.178097, 0.527583
135, -0.339798, 0.339798, 0.083559, 2.982933, 2.982932, -0.353000, 0.168277, 0.353000, 0.168277, 1.178097, 0.491273
136, -0.337826, 0.337826, 0.084823, 2.961735, 2.961735, -0.353000, 0.170846, 0.353000, 0.170846, 1.178097, 0.478209
137, -0.335495, 0.335495, 0.086320, 2.937384, 2.937384, -0.353000, 0.173765, 0.353000, 0.173765, 1.178097, 0.520973
138, -0.332795, 0.332795, 0.088057, 2.910080, 2.910080, -0.353000, 0.177027, 0.353000, 0.177027, 1.178097, 0.502027
139, -0.329717, 0.329717, 0.090044, 2.880045, 2.880045, -0.353000, 0.180619, 0.353000, 0.180619, 1.178097, 0.453511
140, -0.326249, 0.326249, 0.092291, 2.847521, 2.847521, -0.353000, 0.184531, 0.353000, 0.184531, 1.178097, 0.479144
141, -0.322384, 0.322384, 0.094805, 2.812764, 2.812764, -0.353000, 0.188747, 0.353000, 0.188747, 1.178097, 0.494167
142, -0.318113, 0.318113, 0.097598, 2.776045, 2.776045, -0.353000, 0.193253, 0.353000, 0.193253, 1.178097, 0.510348
143, -0.313428, 0.313428, 0.100678, 2.737640, 2.737640, -0.353000, 0.198032, 0.353000, 0.198032, 1.178097, 0.496875
144, -0.308325, 0.308325, 0.104055, 2.697834, 2.697834, -0.353000, 0.203064, 0.353000, 0.203064, 1.178097, 0.495640
145, -0.302803, 0.302803, 0.107736, 2.656910, 2.656910, -0.353000, 0.208330, 0.353000, 0.208330, 1.178097, 0.490042
146, -0.296861, 0.296861, 0.111729, 2.615152, 2.615152, -0.353000, 0.213806, 0.353000, 0.213806, 1.178097, 0.516581
