step,"time, s",x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,x49,y49,x50,y50,x51,y51,x52,y52,x53,y53,x54,y54,x55,y55,x56,y56,x57,y57,x58,y58,x59,y59,x60,y60,x61,y61,x62,y62,x63,y63,x64,y64,x65,y65,x66,y66,x67,y67,x68,y68,x69,y69,x70,y70,x71,y71,x72,y72,x73,y73,x74,y74,x75,y75,x76,y76,x77,y77,x78,y78,x79,y79,x80,y80,x81,y81,x82,y82,x83,y83,x84,y84,x85,y85,x86,y86,x87,y87,x88,y88,x89,y89,x90,y90,x91,y91,x92,y92,x93,y93,x94,y94,x95,y95,x96,y96,x97,y97,x98,y98,x99,y99
105,0.000009,-0.920147,1.998744,-1.343385,0.881035,-2.349881,1.496391,0.653317,0.150728,-62.411129,-1.014759,-0.139204,2.785547,-49.589815,-12830.432941,-44.948450,0.545764,-0.598643,-1.687698,-5028.042281,0.237968,0.827911,-2.023894,-0.107210,-1.926775,-1.682939,0.440739,-1.893535,-0.350124,1.184057,-35.671859,-1.490621,-2.841723,1.294530,1.069143,-1.113353,1826.576917,-1.017013,4.841680,-340.868672,1.357255,90.073893,5.891908,3.457179,-1.545100,1.932974,-0.447035,214.706812,17.218406,9.970590,-39.621694,1.443368,-0.692670,1.163216,-7.225993,2.688618,-17.689150,10.815608,-353.416455,-18.721924,-0.038871,2.977460,0.257457,2.727113,-17.603575,-2.812115,4.508890,-35.642453,-0.898876,44.428272,0.321691,7.018899,3.605622,-1.984515,-9.527848,0.406787,-2156.076162,500.643770,5.451657,37.850147,0.701242,2.128606,2.298741,4.923446,-1.335018,3207.325569,-1.953176,35.425858,-5.782899,6106.109841,3.295472,0.707204,43.429090,0.528884,0.756518,-1.571128,1.404105,9.737333,5.209264,0.442286,0.827758,-2.172530,2.046663,129.249386,-3.086416,2.824196,-9.421516,-1.181649,-12.938329,92.189246,0.875026,-1.930018,-1.086368,7.953578,4.969585,-1.185789,-6.547222,-0.526505,-1.269929,11.933225,26.384031,18.261425,1.628264,-0.787872,-3.329999,-2.930697,14281.741880,2.094370,7.779180,-96.374406,19.471980,-120.344777,-1.649538,0.358156,-0.552065,1.094439,2.190765,-4.744723,-0.609512,2.432119,28.880696,8.717935,7.132114,-1.418985,3.168504,-1.253215,-2.108096,-0.793072,-0.873074,0.477711,-1.443486,-2.201283,-1.231583,-194.110200,-3.966503,-2274.820433,-2.860546,-9.230770,5.112425,1.741960,2.692419,2.209463,0.330506,-2.776252,4.098198,-0.862331,-3.000034,3.339608,16.439346,-20.212628,2.744565,0.882951,8.625329,0.953505,-23.182681,-2.548405,11.009451,55.789495,-5.317854,-0.485389,-1.179264,-0.264069,-0.883748,-55.964300,0.133723,0.612270,3.146867,-1.727806,1.750797,4.982596,2.096468,-1.946637,728.324625,-5.051641,0.944291,-1.310437,-10.328337,-32.980023,5.843437,-8.037512,-10.091462
106,0.000010,-0.919823,1.999272,-1.342210,0.840217,-2.349795,1.496357,0.653314,0.146413,-62.411129,-1.014735,-0.137682,2.785064,-49.589815,-12830.432941,-44.948450,0.545682,-0.598559,-1.686805,-5028.042281,0.239095,0.828183,-2.023674,-0.107760,-1.927304,-1.683456,0.440680,-1.894258,-0.350194,1.182657,-35.671859,-1.490535,-2.843008,1.294426,1.069068,-1.113407,1826.576917,-1.016994,4.841722,-340.868672,1.357474,90.073894,5.891229,3.457160,-1.545072,1.933020,-0.447153,214.706812,17.218406,9.970581,-39.621693,1.443261,-0.692634,1.165999,-7.225990,2.689727,-17.688924,10.815606,-353.416455,-18.721924,-0.038763,2.977408,0.254817,2.726850,-17.603632,-2.812062,4.508901,-35.642453,-0.890510,44.428272,0.331202,7.018899,3.605603,-1.983848,-9.527820,0.406878,-2156.076162,500.643770,5.451654,37.850147,0.701711,2.128321,2.298651,4.923639,-1.334846,3207.325569,-1.950782,35.425858,-5.782891,6106.109841,3.295423,0.706778,43.429090,0.528428,0.756240,-1.571117,1.403502,9.737346,5.209209,0.442424,0.828393,-2.173784,2.046351,129.249386,-3.086282,2.824000,-9.421586,-1.199809,-12.938328,92.189245,0.900562,-1.932566,-1.086294,7.953578,4.969565,-1.160794,-6.547219,-0.526358,-1.269250,11.933223,26.384031,18.261425,1.628266,-0.845564,-3.329962,-2.930652,14281.741880,2.095600,7.779178,-96.374406,19.471980,-120.344777,-1.649773,0.358873,-0.552311,1.094652,2.190703,-4.744720,-0.609515,2.432103,28.880695,8.717934,7.132111,-1.418814,3.167743,-1.253473,-2.108001,-0.759741,-0.885278,0.477972,-1.443569,-2.199958,-1.231918,-194.110200,-3.966494,-2274.820433,-2.859283,-9.230768,5.112454,1.741951,2.692737,2.209222,0.314030,-2.776454,4.098194,-0.862302,-3.000098,3.339705,16.439346,-20.212627,2.744780,0.883198,8.625327,0.953341,-23.182680,-2.548364,11.009450,55.789495,-5.317857,-0.485883,-1.179652,-0.264004,-0.871881,-55.964299,0.137431,0.612715,3.147837,-1.727150,1.750699,4.982481,2.095936,-1.944906,728.324625,-5.051631,0.943761,-1.311113,-10.328325,-32.980023,5.844087,-8.037511,-10.091481
107,0.000010,-0.919416,1.999819,-1.340886,0.838847,-2.349710,1.496323,0.653312,0.130417,-62.411129,-1.014712,-0.135927,2.784565,-49.589815,-12830.432941,-44.948450,0.545602,-0.598477,-1.685862,-5028.042281,0.240819,0.828456,-2.023457,-0.108383,-1.927983,-1.684005,0.440620,-1.894964,-0.350265,1.180441,-35.671859,-1.490449,-2.845150,1.294323,1.068989,-1.113506,1826.576917,-1.016970,4.841763,-340.868672,1.357699,90.073894,5.890510,3.457141,-1.545044,1.933065,-0.447270,214.706812,17.218406,9.970573,-39.621693,1.443153,-0.692600,1.170378,-7.225988,2.690920,-17.688696,10.815605,-353.416455,-18.721925,-0.038656,2.977357,0.250571,2.726566,-17.603689,-2.812007,4.508911,-35.642453,-0.829447,44.428272,0.328781,7.018898,3.605584,-1.983177,-9.527792,0.406959,-2156.076162,500.643770,5.451651,37.850147,0.702202,2.127993,2.298561,4.923834,-1.334675,3207.325569,-1.947763,35.425858,-5.782883,6106.109841,3.295374,0.706346,43.429090,0.527954,0.755986,-1.571105,1.402870,9.737359,5.209153,0.442558,0.834946,-2.175306,2.046020,129.249386,-3.086119,2.823803,-9.421656,-1.200120,-12.938328,92.189245,0.900883,-1.937065,-1.086218,7.953577,4.969544,-1.159840,-6.547216,-0.526205,-1.268526,11.933222,26.384031,18.261425,1.628268,-0.850998,-3.329924,-2.930606,14281.741880,2.096964,7.779175,-96.374406,19.471980,-120.344777,-1.650033,0.359606,-0.552561,1.094862,2.190642,-4.744716,-0.609515,2.432087,28.880695,8.717934,7.132109,-1.418644,3.166836,-1.253696,-2.107905,-0.759176,-0.890498,0.478251,-1.443651,-2.198361,-1.232280,-194.110200,-3.966485,-2274.820433,-2.857090,-9.230767,5.112482,1.741942,2.693056,2.208981,0.317617,-2.776658,4.098191,-0.859356,-3.000190,3.339802,16.439347,-20.212626,2.745006,0.883450,8.625325,0.953175,-23.182680,-2.548323,11.009449,55.789495,-5.317859,-0.486393,-1.180043,-0.263940,-0.881255,-55.964299,0.150245,0.613166,3.148979,-1.726459,1.750601,4.982365,2.095396,-1.941351,728.324625,-5.051622,0.942896,-1.311897,-10.328313,-32.980023,5.844775,-8.037511,-10.091499
108,0.000011,-0.919005,2.000386,-1.339360,0.834438,-2.349625,1.496289,0.653311,0.133461,-62.411129,-1.014683,-0.133837,2.784049,-49.589815,-12830.432941,-44.948450,0.545520,-0.598395,-1.684858,-5028.042281,0.245161,0.828732,-2.023241,-0.109107,-1.928952,-1.684590,0.440561,-1.895652,-0.350336,1.174340,-35.671859,-1.490364,-2.849076,1.294221,1.068909,-1.113613,1826.576917,-1.016947,4.841805,-340.868672,1.357932,90.073894,5.889748,3.457122,-1.545016,1.933111,-0.447388,214.706812,17.218405,9.970564,-39.621693,1.443045,-0.692568,1.182356,-7.225985,2.692215,-17.688467,10.815604,-353.416455,-18.721925,-0.038548,2.977305,0.239048,2.726256,-17.603747,-2.811951,4.508922,-35.642453,-0.828778,44.428272,0.322573,7.018898,3.605565,-1.982507,-9.527764,0.407030,-2156.076162,500.643770,5.451647,37.850146,0.702709,2.127615,2.298471,4.924031,-1.334504,3207.325569,-1.943525,35.425858,-5.782875,6106.109841,3.295324,0.705907,43.429090,0.527462,0.755723,-1.571092,1.402209,9.737372,5.209097,0.442688,0.895910,-2.177276,2.045668,129.249386,-3.085954,2.823607,-9.421727,-1.200000,-12.938327,92.189245,0.900586,-1.972508,-1.086140,7.953577,4.969524,-1.159436,-6.547213,-0.526041,-1.267753,11.933220,26.384031,18.261424,1.628271,-0.866982,-3.329886,-2.930561,14281.741880,2.098478,7.779173,-96.374406,19.471979,-120.344777,-1.650325,0.360357,-0.552812,1.095069,2.190581,-4.744713,-0.609514,2.432071,28.880695,8.717933,7.132106,-1.418476,3.165698,-1.253917,-2.107810,-0.759419,-0.874650,0.478548,-1.443735,-2.196307,-1.232676,-194.110200,-3.966477,-2274.820433,-2.852960,-9.230766,5.112511,1.741933,2.693378,2.208739,0.327588,-2.776865,4.098187,-0.846468,-3.000283,3.339900,16.439347,-20.212625,2.745243,0.883705,8.625322,0.953007,-23.182680,-2.548283,11.009448,55.789495,-5.317862,-0.486919,-1.180438,-0.263875,-0.899621,-55.964299,0.148213,0.613639,3.150390,-1.725727,1.750502,4.982247,2.094848,-1.908789,728.324625,-5.051612,0.941976,-1.312832,-10.328302,-32.980023,5.845506,-8.037510,-10.091518
109,0.000010,-0.918544,2.000977,-1.337538,0.834378,-2.349540,1.496256,0.653311,0.139654,-62.411129,-1.014649,-0.131223,2.783513,-49.589815,-12830.432941,-44.948450,0.545439,-0.598313,-1.683783,-5028.042281,0.234695,0.829009,-2.023027,-0.109991,-1.930760,-1.685219,0.440503,-1.899536,-0.350406,1.183766,-35.671859,-1.490278,-2.885306,1.294118,1.068829,-1.113724,1826.576917,-1.016924,4.841846,-340.868672,1.358173,90.073895,5.888935,3.457103,-1.544987,1.933156,-0.447505,214.706812,17.218405,9.970555,-39.621693,1.442937,-0.692537,1.163970,-7.225983,2.693636,-17.688236,10.815603,-353.416455,-18.721925,-0.038441,2.977254,0.268433,2.725914,-17.603805,-2.811893,4.508933,-35.642452,-0.829705,44.428272,0.352036,7.018897,3.605547,-1.976335,-9.527736,0.407089,-2156.076162,500.643770,5.451644,37.850146,0.703233,2.127172,2.298382,4.924230,-1.334335,3207.325569,-1.935767,35.425858,-5.782867,6106.109841,3.295275,0.705459,43.429090,0.526950,0.755454,-1.571080,1.401514,9.737385,5.209041,0.442813,0.964096,-2.180176,2.045292,129.249386,-3.085789,2.823410,-9.421797,-1.199867,-12.938326,92.189244,0.897199,-1.980776,-1.086060,7.953577,4.969503,-1.159025,-6.547210,-0.525865,-1.266919,11.933218,26.384031,18.261424,1.628273,-0.865202,-3.329849,-2.930515,14281.741880,2.100191,7.779170,-96.374406,19.471979,-120.344777,-1.650653,0.361126,-0.553066,1.095276,2.190522,-4.744710,-0.609511,2.432055,28.880694,8.717932,7.132103,-1.418311,3.164137,-1.254136,-2.107716,-0.759689,-0.876274,0.478866,-1.443819,-2.193304,-1.233111,-194.110200,-3.966468,-2274.820433,-2.813747,-9.230765,5.112540,1.741925,2.693702,2.208496,0.277552,-2.777076,4.098183,-0.848416,-3.000378,3.339997,16.439348,-20.212624,2.745492,0.883964,8.625320,0.952836,-23.182680,-2.548242,11.009447,55.789495,-5.317864,-0.487462,-1.180836,-0.263812,-0.897551,-55.964299,0.143722,0.614133,3.152297,-1.724949,1.750404,4.982128,2.094292,-1.907830,728.324625,-5.051603,0.941007,-1.313990,-10.328290,-32.980023,5.846289,-8.037510,-10.091536
110,0.000010,-0.918083,2.001593,-1.335229,0.834450,-2.349455,1.496223,0.653311,0.218469,-62.411129,-1.014617,-0.127648,2.782955,-49.589815,-12830.432941,-44.948451,0.545354,-0.598231,-1.682622,-5028.042281,0.235050,0.829289,-2.022814,-0.111168,-1.946176,-1.685898,0.440404,-1.909147,-0.350477,1.182473,-35.671859,-1.490193,-2.886209,1.294013,1.068747,-1.113839,1826.576917,-1.016901,4.841888,-340.868672,1.358424,90.073895,5.888060,3.457084,-1.544957,1.933201,-0.447623,214.706812,17.218405,9.970547,-39.621693,1.442829,-0.692505,1.166544,-7.225980,2.695217,-17.688003,10.815602,-353.416455,-18.721925,-0.038334,2.977202,0.277301,2.725532,-17.603863,-2.811832,4.508943,-35.642452,-0.830675,44.428272,0.352660,7.018897,3.605528,-2.006628,-9.527708,0.407134,-2156.076162,500.643770,5.451641,37.850146,0.703774,2.126637,2.298292,4.924431,-1.334167,3207.325569,-1.870939,35.425858,-5.782859,6106.109841,3.295226,0.705004,43.429090,0.526415,0.755171,-1.571067,1.400783,9.737399,5.208985,0.442933,0.965452,-2.186276,2.044888,129.249386,-3.085621,2.823213,-9.421868,-1.199732,-12.938325,92.189244,0.896837,-1.942566,-1.085980,7.953577,4.969482,-1.158592,-6.547207,-0.525677,-1.266016,11.933216,26.384031,18.261424,1.628276,-0.861662,-3.329811,-2.930469,14281.741880,2.102183,7.779168,-96.374406,19.471979,-120.344777,-1.651026,0.361916,-0.553322,1.095495,2.190463,-4.744706,-0.609506,2.432039,28.880694,8.717932,7.132101,-1.418149,3.161506,-1.254353,-2.107621,-0.759958,-0.879165,0.479208,-1.443904,-2.187038,-1.233594,-194.110200,-3.966460,-2274.820433,-2.812921,-9.230764,5.112569,1.741915,2.694028,2.208253,0.271050,-2.777289,4.098180,-0.851833,-3.000464,3.340095,16.439348,-20.212623,2.745756,0.884228,8.625318,0.952662,-23.182679,-2.548201,11.009446,55.789495,-5.317867,-0.488025,-1.181238,-0.263748,-0.894018,-55.964299,0.082620,0.614652,3.155457,-1.724116,1.750305,4.982008,2.093729,-1.907073,728.324625,-5.051593,0.940285,-1.315515,-10.328278,-32.980023,5.847132,-8.037509,-10.091555
111,0.000009,-0.917627,2.002238,-1.331951,0.834532,-2.349371,1.496190,0.653312,0.224875,-62.411128,-1.014586,-0.121673,2.782374,-49.589815,-12830.432941,-44.948451,0.545267,-0.598148,-1.681356,-5028.042281,0.232248,0.829570,-2.022551,-0.113077,-1.946470,-1.686636,0.440297,-1.760243,-0.350547,1.180052,-35.671859,-1.490108,-2.886236,1.293909,1.068665,-1.113959,1826.576917,-1.016879,4.841930,-340.868672,1.358684,90.073895,5.887111,3.457065,-1.544927,1.933246,-0.447740,214.706812,17.218405,9.970538,-39.621693,1.442721,-0.692473,1.171324,-7.225978,2.697011,-17.687769,10.815600,-353.416455,-18.721925,-0.038193,2.977151,0.257683,2.725096,-17.603922,-2.811770,4.508954,-35.642452,-0.831637,44.428272,0.352555,7.018896,3.605509,-2.007195,-9.527680,0.407166,-2156.076162,500.643770,5.451638,37.850146,0.704333,2.125962,2.298202,4.924635,-1.334001,3207.325569,-1.869538,35.425859,-5.782851,6106.109841,3.295177,0.704541,43.429089,0.525856,0.754871,-1.571054,1.400010,9.737412,5.208928,0.443045,0.965166,-3.986095,2.044453,129.249386,-3.085452,2.823016,-9.421939,-1.199596,-12.938325,92.189244,0.896547,-1.941201,-1.085899,7.953576,4.969461,-1.158135,-6.547204,-0.525474,-1.265025,11.933214,26.384031,18.261424,1.628278,-0.850555,-3.329773,-2.930424,14281.741880,2.104599,7.779165,-96.374406,19.471979,-120.344777,-1.651456,0.362728,-0.553580,1.095712,2.190405,-4.744703,-0.609498,2.432023,28.880694,8.717931,7.132098,-1.417990,3.151401,-1.254567,-2.107522,-0.760225,-0.885263,0.479575,-1.443990,-0.352719,-1.234135,-194.110200,-3.966451,-2274.820433,-2.813048,-9.230763,5.112598,1.741906,2.694356,2.208009,0.280134,-2.777506,4.098176,-0.861558,-3.000550,3.340194,16.439349,-20.212623,2.746034,0.884496,8.625315,0.952486,-23.182679,-2.548160,11.009445,55.789495,-5.317869,-0.488609,-1.181644,-0.263684,-0.886808,-55.964299,0.081151,0.615197,3.167373,-1.723216,1.750206,4.981887,2.093158,-1.922800,728.324625,-5.051584,0.939534,-1.317770,-10.328266,-32.980023,5.848048,-8.037508,-10.091573
112,0.000010,-0.917149,2.002915,-1.325676,0.834620,-2.349366,1.496157,0.653313,0.246058,-62.411128,-1.014558,-0.099697,2.781766,-49.589814,-12830.432941,-44.948451,0.545180,-0.598047,-1.679951,-5028.042281,0.214552,0.829852,-2.022281,-0.119890,-1.946388,-1.687448,0.440190,-1.755471,-0.350617,1.171943,-35.671859,-1.490019,-2.886240,1.293805,1.068582,-1.114080,1826.576917,-1.016854,4.841972,-340.868672,1.358956,90.073896,5.886071,3.457046,-1.544897,1.933291,-0.447856,214.706812,17.218405,9.970530,-39.621693,1.442613,-0.692440,1.187228,-7.225975,2.699100,-17.687534,10.815599,-353.416455,-18.721925,-0.038050,2.977099,0.256177,2.724586,-17.603981,-2.811711,4.508964,-35.642452,-0.832586,44.428272,0.352425,7.018896,3.605490,-2.006942,-9.527651,0.407179,-2156.076162,500.643770,5.451635,37.850146,0.704912,2.125045,2.298112,4.924841,-1.333836,3207.325569,-1.869709,35.425859,-5.782843,6106.109841,3.295128,0.704068,43.429089,0.525269,0.754553,-1.571036,1.399191,9.737425,5.208872,0.443148,0.964840,-4.031085,2.043982,129.249386,-3.085282,2.822819,-9.422010,-1.199454,-12.938324,92.189243,0.896255,-1.939376,-1.085817,7.953576,4.969441,-1.157648,-6.547201,-0.525221,-1.263927,11.933212,26.384031,18.261423,1.628281,-0.859487,-3.329736,-2.930383,14281.741880,2.107748,7.779162,-96.374406,19.471978,-120.344777,-1.651957,0.363563,-0.553841,1.095926,2.190348,-4.744698,-0.609488,2.432007,28.880694,8.717931,7.132095,-1.417830,3.152623,-1.254772,-2.107423,-0.760485,-1.455308,0.479971,-1.444076,-0.306733,-1.234749,-194.110200,-3.966443,-2274.820433,-2.813199,-9.230762,5.112628,1.741897,2.694686,2.207766,0.279029,-2.777733,4.098172,-0.854577,-3.000637,3.340292,16.439349,-20.212622,2.746330,0.884769,8.625313,0.952306,-23.182679,-2.548136,11.009444,55.789495,-5.317872,-0.489160,-1.182051,-0.263752,-0.232897,-55.964299,0.081165,0.615769,3.166020,-1.722267,1.750106,4.981764,2.092580,-1.925008,728.324625,-5.051573,0.938758,-1.322271,-10.328254,-32.980023,5.849054,-8.037508,-10.091592
113,0.000010,-0.916667,2.003630,-1.219260,0.834714,-2.349363,1.496124,0.653313,0.250175,-62.411128,-1.014712,-0.103194,2.781127,-49.589814,-12830.432941,-44.948451,0.545091,-0.597950,-1.678333,-5028.042281,0.215552,0.830137,-2.022007,-0.118947,-1.946293,-1.688352,0.440079,-1.754058,-0.350579,1.174369,-35.671859,-1.489931,-2.886243,1.293700,1.068500,-1.114208,1826.576917,-1.016830,4.842013,-340.868672,1.359241,90.073896,5.884915,3.457027,-1.544678,1.933335,-0.447930,214.706812,17.218405,9.970521,-39.621692,1.442505,-0.692324,1.182530,-7.225973,2.701637,-17.687296,10.815598,-353.416455,-18.721926,-0.037938,2.977048,0.247183,2.723962,-17.604041,-2.811650,4.508975,-35.642451,-0.832549,44.428272,0.352288,7.018895,3.605471,-2.006670,-9.527623,0.407174,-2156.076162,500.643770,5.451631,37.850145,0.705513,2.123594,2.298023,4.925050,-1.333792,3207.325569,-1.869915,35.425859,-5.782835,6106.109841,3.295078,0.703586,43.429089,0.524651,0.754215,-1.571016,1.398320,9.737438,5.208815,0.443242,0.964512,-4.032205,2.043468,129.249386,-3.085110,2.822623,-9.422081,-1.199311,-12.938323,92.189243,0.895960,-1.936314,-1.085817,7.953576,4.969420,-1.157133,-6.547198,-0.524962,-1.262749,11.933210,26.384031,18.261423,1.628284,-0.814520,-3.329698,-2.930342,14281.741880,2.112516,7.779160,-96.374406,19.471978,-120.344777,-1.652518,0.364425,-0.554066,1.096145,2.190292,-4.744693,-0.609429,2.431991,28.880693,8.717930,7.132092,-1.417674,3.154739,-1.254971,-2.107322,-0.760746,-1.459632,0.480399,-1.456533,-0.304839,-1.235516,-194.110200,-3.966434,-2274.820433,-2.813351,-9.230761,5.112657,1.741888,2.695017,2.207523,0.277302,-2.777963,4.098169,-0.892557,-3.000725,3.340391,16.439350,-20.212621,2.746646,0.885046,8.625311,0.952124,-23.182679,-2.548112,11.009443,55.789495,-5.317874,-0.489760,-1.182514,-0.264256,-0.216507,-55.964299,0.081206,0.616370,3.163620,-1.721230,1.750006,4.981640,2.091994,-1.928027,728.324625,-5.051563,0.937956,-1.402005,-10.328242,-32.980023,5.850177,-8.037507,-10.091611
114,0.000010,-0.914767,2.004388,-1.215681,0.834816,-2.349361,1.496092,0.653312,0.205741,-62.411128,-1.014871,-0.109886,2.780455,-49.589814,-12830.432941,-44.948451,0.545002,-0.597855,-1.676446,-5028.042281,0.217031,0.830423,-2.021731,-0.117031,-1.946196,-1.689371,0.439969,-1.752682,-0.350562,1.183671,-35.671859,-1.489748,-2.886246,1.293596,1.068418,-1.114388,1826.576917,-1.016800,4.842055,-340.868672,1.359542,90.073896,5.883604,3.457008,-1.544393,1.933380,-0.448006,214.706812,17.218405,9.970513,-39.621692,1.442397,-0.692206,1.164386,-7.225970,2.704940,-17.687057,10.815597,-353.416455,-18.721926,-0.037834,2.976996,0.359922,2.723145,-17.604101,-2.811586,4.508985,-35.642451,-0.832486,44.428272,0.352154,7.018895,3.605452,-2.006400,-9.527595,0.407149,-2156.076162,500.643770,5.451628,37.850145,0.706138,2.119930,2.297933,4.925261,-1.333726,3207.325569,-1.870124,35.425859,-5.782827,6106.109841,3.295029,0.703094,43.429089,0.523999,0.753855,-1.570981,1.397388,9.737451,5.208759,0.443325,0.964183,-4.032229,2.042905,129.249386,-3.084938,2.822426,-9.422152,-1.201380,-12.938323,92.189242,0.895662,-1.926952,-1.085817,7.953575,4.969399,-1.156769,-6.547196,-0.524685,-1.261374,11.933209,26.384031,18.261423,1.628287,-0.813186,-3.329660,-2.930301,14281.741880,2.123989,7.779157,-96.374406,19.471978,-120.344777,-1.653210,0.365316,-0.554294,1.096361,2.190236,-4.744688,-0.609367,2.431975,28.880693,8.717930,7.132090,-1.412726,3.159499,-1.254050,-2.107220,-0.761170,-1.327565,0.480864,-1.619363,-0.303957,-1.236412,-194.110200,-3.966426,-2274.820433,-2.813504,-9.230760,5.112687,1.741879,2.695351,2.207280,0.275403,-2.778198,4.098165,-0.895657,-3.000814,3.340490,16.439350,-20.212620,2.746985,0.885328,8.625308,0.951939,-23.182679,-2.548088,11.009442,55.789495,-5.317876,-0.490391,-1.182977,-0.264841,-0.216040,-55.964299,0.081246,0.617004,3.158122,-1.720062,1.749906,4.981514,2.091401,-1.936940,728.324625,-5.051553,0.937128,-1.405768,-10.328230,-32.980023,5.851452,-8.037507,-10.091629
115,0.000010,-0.911707,2.005197,-1.213579,0.834924,-2.349358,1.496060,0.653310,0.213468,-62.411128,-1.015035,-0.141869,2.779743,-49.589814,-12830.432941,-44.948451,0.544908,-0.597760,-1.673805,-5028.042281,0.209380,0.830711,-2.021451,-0.107401,-1.946095,-1.690548,0.439817,-1.751270,-0.350545,1.182289,-35.671859,-1.489557,-2.886248,1.293489,1.068336,-1.114580,1826.576917,-1.016771,4.842097,-340.868672,1.359860,90.073897,5.882076,3.456989,-1.544678,1.933424,-0.448083,214.706812,17.218404,9.970504,-39.621692,1.442289,-0.692089,1.167131,-7.225968,2.709896,-17.686816,10.815595,-353.416455,-18.721926,-0.037728,2.976945,0.341882,2.721910,-17.604161,-2.811520,4.508996,-35.642451,-0.832425,44.428272,0.358748,7.018894,3.605433,-2.006126,-9.527566,0.407101,-2156.076162,500.643770,5.451625,37.850145,0.706790,2.147659,2.297843,4.925474,-1.292420,3207.325569,-1.870327,35.425859,-5.782819,6106.109841,3.294980,0.702592,43.429089,0.523309,0.753470,-1.570945,1.396385,9.737464,5.208702,0.443396,0.963854,-4.032225,2.042281,129.249386,-3.084765,2.822230,-9.422224,-1.205748,-12.938322,92.189242,0.895360,-1.933220,-1.085827,7.953575,4.969377,-1.156389,-6.547193,-0.524386,-1.260011,11.933207,26.384031,18.261423,1.628291,-0.812887,-3.329623,-2.930259,14281.741880,2.040332,7.779155,-96.374406,19.471977,-120.344777,-1.653066,0.366241,-0.554525,1.096590,2.190182,-4.744682,-0.609304,2.431959,28.880693,8.717929,7.132087,-1.387236,2.965132,-1.253177,-2.107117,-0.761620,-1.334057,0.481373,-1.624312,-0.303036,-1.237641,-194.110200,-3.966417,-2274.820433,-2.813657,-9.230759,5.112716,1.741870,2.695685,2.207038,0.275119,-2.778436,4.098161,-0.899267,-3.000904,3.340589,16.439351,-20.212619,2.747349,0.885616,8.625306,0.951751,-23.182678,-2.548064,11.009442,55.789495,-5.317879,-0.491056,-1.183485,-0.265477,-0.215970,-55.964299,0.081305,0.617674,3.385894,-1.718716,1.749806,4.981387,2.090802,-1.931205,728.324625,-5.051542,0.936271,-1.414809,-10.328219,-32.980023,5.852942,-8.037506,-10.091648
